unit_id,name,faction,points,quality,defense,models,matches,wins,losses,draws,win_rate,game_win_rate
10642,"Miners","MERGED ALL TXT",130,4,5,5,36502,9620,26850,32,26.3547,24.8881
10641,"Miners","MERGED ALL TXT",130,4,5,5,36502,7222,29237,43,19.7852,20.5981
10640,"Miners","MERGED ALL TXT",140,4,5,5,36502,8042,28372,88,22.0317,24.7179
10639,"Miners","MERGED ALL TXT",125,4,5,5,36502,8367,28090,45,22.922,23.985
10638,"Miners","MERGED ALL TXT",145,4,5,5,36502,8775,27634,93,24.0398,27.6909
10637,"Miners","MERGED ALL TXT",125,4,5,5,36502,9377,27119,6,25.689,26.7309
10636,"Miners","MERGED ALL TXT",140,4,5,5,36502,6969,29437,96,19.0921,24.0001
10635,"Miners","MERGED ALL TXT",130,4,5,5,36502,9491,26983,28,26.0013,24.602
10634,"Miners","MERGED ALL TXT",130,4,5,5,36502,7191,29262,49,19.7003,20.6283
10633,"Miners","MERGED ALL TXT",140,4,5,5,36502,10226,26235,41,28.0149,27.5531
10632,"Miners","MERGED ALL TXT",145,4,5,5,36502,7413,28975,114,20.3085,24.5218
10631,"Miners","MERGED ALL TXT",135,4,5,5,36502,7696,28726,80,21.0838,24.6816
10630,"Miners","MERGED ALL TXT",120,4,5,5,36502,10119,26377,6,27.7218,30.3885
10629,"Miners","MERGED ALL TXT",120,4,5,5,36502,7566,28927,9,20.7276,22.8213
10628,"Miners","MERGED ALL TXT",130,4,5,5,36502,9090,27376,36,24.9027,24.705
10627,"Miners","MERGED ALL TXT",130,4,5,5,36502,9053,27421,28,24.8014,24.644
10626,"Miners","MERGED ALL TXT",125,4,5,5,36502,10429,26044,29,28.571,31.2411
10625,"Miners","MERGED ALL TXT",140,4,5,5,36502,10259,26209,34,28.1053,27.6909
10624,"Miners","MERGED ALL TXT",145,4,5,5,36502,10461,26005,36,28.6587,27.8064
10623,"Miners","MERGED ALL TXT",115,4,5,5,36502,10698,25776,28,29.308,31.7815
10622,"Miners","MERGED ALL TXT",125,4,5,5,36502,9386,27105,11,25.7137,26.6519
10621,"Miners","MERGED ALL TXT",110,4,5,5,36502,6386,30109,7,17.4949,19.6727
10620,"Miners","MERGED ALL TXT",125,4,5,5,36502,10564,25920,18,28.9409,31.7206
10619,"Miners","MERGED ALL TXT",130,4,5,5,36502,10092,26368,42,27.6478,27.4185
10618,"Miners","MERGED ALL TXT",145,4,5,5,36502,7300,29090,112,19.9989,24.5144
10617,"Miners","MERGED ALL TXT",135,4,5,5,36502,5965,30446,91,16.3416,20.0991
10616,"Miners","MERGED ALL TXT",150,4,5,5,36502,9259,27141,102,25.3657,28.2705
10615,"Miners","MERGED ALL TXT",140,4,5,5,36502,10624,25845,33,29.1053,27.8533
10614,"Miners","MERGED ALL TXT",125,4,5,5,36502,11259,25221,22,30.8449,32.8816
10613,"Miners","MERGED ALL TXT",115,4,5,5,36502,8249,28247,6,22.5988,23.577
10612,"Miners","MERGED ALL TXT",135,4,5,5,36502,7646,28760,96,20.9468,24.4157
10611,"Miners","MERGED ALL TXT",120,4,5,5,36502,9021,27441,40,24.7137,24.8916
10610,"Miners","MERGED ALL TXT",120,4,5,5,36502,7554,28940,8,20.6948,22.8068
10609,"Miners","MERGED ALL TXT",125,4,5,5,36502,8411,28048,43,23.0426,23.9207
10608,"Miners","MERGED ALL TXT",140,4,5,5,36502,10266,26197,39,28.1245,27.8202
10607,"Miners","MERGED ALL TXT",140,4,5,5,36502,10808,25657,37,29.6093,27.9978
10606,"Miners","MERGED ALL TXT",145,4,5,5,36502,10926,25544,32,29.9326,27.7943
10605,"Miners","MERGED ALL TXT",120,4,5,5,36502,10447,26043,12,28.6203,31.1498
10604,"Miners","MERGED ALL TXT",125,4,5,5,36502,7595,28875,32,20.8071,20.8587
10603,"Miners","MERGED ALL TXT",140,4,5,5,36502,7071,29340,91,19.3715,24.1752
10602,"Miners","MERGED ALL TXT",135,4,5,5,36502,8409,28050,43,23.0371,23.865
10601,"Miners","MERGED ALL TXT",140,4,5,5,36502,9189,27278,35,25.174,24.0353
10600,"Miners","MERGED ALL TXT",110,4,5,5,36502,9535,26959,8,26.1219,29.2534
10599,"Miners","MERGED ALL TXT",115,4,5,5,36502,8267,28227,8,22.6481,23.6018
10598,"Miners","MERGED ALL TXT",140,4,5,5,36502,10726,25747,29,29.3847,27.8694
10597,"Miners","MERGED ALL TXT",140,4,5,5,36502,8557,27892,53,23.4426,23.9393
10596,"Miners","MERGED ALL TXT",140,4,5,5,36502,9140,27322,40,25.0397,24.2496
10595,"Miners","MERGED ALL TXT",130,4,5,5,36502,7917,28552,33,21.6892,20.9092
10594,"Miners","MERGED ALL TXT",120,4,5,5,36502,9110,27356,36,24.9575,24.9691
10593,"Miners","MERGED ALL TXT",135,4,5,5,36502,7644,28760,98,20.9413,24.3813
10592,"Miners","MERGED ALL TXT",130,4,5,5,36502,9156,27313,33,25.0836,24.7452
10591,"Miners","MERGED ALL TXT",135,4,5,5,36502,9299,27172,31,25.4753,24.6674
10590,"Miners","MERGED ALL TXT",145,4,5,5,36502,7318,29085,99,20.0482,24.1949
10589,"Miners","MERGED ALL TXT",145,4,5,5,36502,8835,27579,88,24.2042,27.9028
10588,"Miners","MERGED ALL TXT",130,4,5,5,36502,12861,23627,14,35.2337,42.3455
10587,"Miners","MERGED ALL TXT",135,4,5,5,36502,6120,30308,74,16.7662,20.6837
10586,"Miners","MERGED ALL TXT",140,4,5,5,36502,8026,28382,94,21.9878,24.6318
10585,"Miners","MERGED ALL TXT",140,4,5,5,36502,7964,28449,89,21.818,24.6751
10584,"Miners","MERGED ALL TXT",145,4,5,5,36502,8897,27506,99,24.374,27.9205
10583,"Miners","MERGED ALL TXT",135,4,5,5,36502,8386,28081,35,22.9741,23.8967
10582,"Miners","MERGED ALL TXT",125,4,5,5,36502,8299,28158,45,22.7357,24.1182
10581,"Miners","MERGED ALL TXT",125,4,5,5,36502,9341,27148,13,25.5904,26.6325
10580,"Miners","MERGED ALL TXT",140,4,5,5,36502,10296,26166,40,28.2067,27.7514
10579,"Miners","MERGED ALL TXT",125,4,5,5,36502,11726,24761,15,32.1243,34.0656
10578,"Miners","MERGED ALL TXT",145,4,5,5,36502,9050,27345,107,24.7932,28.2637
10577,"Miners","MERGED ALL TXT",125,4,5,5,36502,7124,29353,25,19.5167,20.6387
10576,"Miners","MERGED ALL TXT",135,4,5,5,36502,9789,26682,31,26.8177,24.8347
10575,"Miners","MERGED ALL TXT",110,4,5,5,36502,6305,30186,11,17.273,19.6556
10574,"Miners","MERGED ALL TXT",125,4,5,5,36502,7697,28765,40,21.0865,20.6454
10573,"Miners","MERGED ALL TXT",135,4,5,5,36502,7581,28832,89,20.7687,24.2515
10572,"Miners","MERGED ALL TXT",125,4,5,5,36502,9354,27141,7,25.626,26.4864
10571,"Miners","MERGED ALL TXT",145,4,5,5,36502,10511,25963,28,28.7957,27.8659
10570,"Miners","MERGED ALL TXT",140,4,5,5,36502,10778,25688,36,29.5271,28.155
10569,"Miners","MERGED ALL TXT",130,4,5,5,36502,7940,28523,39,21.7522,20.9844
10568,"Miners","MERGED ALL TXT",130,4,5,5,36502,7263,29197,42,19.8975,20.6875
10567,"Miners","MERGED ALL TXT",115,4,5,5,36502,8245,28253,4,22.5878,23.5944
10566,"Miners","MERGED ALL TXT",135,4,5,5,36502,9762,26705,35,26.7437,24.8543
10565,"Miners","MERGED ALL TXT",135,4,5,5,36502,8864,27589,49,24.2836,24.1072
10564,"Miners","MERGED ALL TXT",130,4,5,5,36502,9136,27333,33,25.0288,24.7353
10563,"Miners","MERGED ALL TXT",130,4,5,5,36502,13645,22836,21,37.3815,45.0691
10562,"Miners","MERGED ALL TXT",135,4,5,5,36502,6009,30407,86,16.4621,20.27
10561,"Miners","MERGED ALL TXT",140,4,5,5,36502,6933,29462,107,18.9935,23.6648
10560,"Miners","MERGED ALL TXT",130,4,5,5,36502,5716,30703,83,15.6594,20.2582
10559,"Miners","MERGED ALL TXT",130,4,5,5,36502,9596,26866,40,26.289,24.6198
10558,"Miners","MERGED ALL TXT",125,4,5,5,36502,7167,29292,43,19.6345,20.8463
10557,"Miners","MERGED ALL TXT",115,4,5,5,36502,10274,26206,22,28.1464,30.6925
10556,"Miners","MERGED ALL TXT",140,4,5,5,36502,6993,29397,112,19.1579,23.8458
10555,"Miners","MERGED ALL TXT",115,4,5,5,36502,8244,28249,9,22.5851,23.7161
10554,"Miners","MERGED ALL TXT",130,4,5,5,36502,10197,26260,45,27.9355,27.8192
10553,"Miners","MERGED ALL TXT",130,4,5,5,36502,8993,27478,31,24.637,24.4091
10552,"Miners","MERGED ALL TXT",145,4,5,5,36502,10963,25501,38,30.034,27.8088
10551,"Miners","MERGED ALL TXT",115,4,5,5,36502,10276,26210,16,28.1519,30.6
10550,"Miners","MERGED ALL TXT",125,4,5,5,36502,7078,29391,33,19.3907,20.6133
10549,"Miners","MERGED ALL TXT",110,4,5,5,36502,9227,27264,11,25.2781,28.2284
10548,"Miners","MERGED ALL TXT",145,4,5,5,36502,10521,25938,43,28.8231,27.943
10547,"Miners","MERGED ALL TXT",130,4,5,5,36502,9151,27308,43,25.0699,24.8165
10546,"Miners","MERGED ALL TXT",135,4,5,5,36502,7705,28708,89,21.1084,24.5914
10545,"Miners","MERGED ALL TXT",125,4,5,5,36502,9414,27085,3,25.7904,26.7432
10544,"Miners","MERGED ALL TXT",125,4,5,5,36502,9383,27111,8,25.7054,26.7215
10543,"Miners","MERGED ALL TXT",135,4,5,5,36502,9758,26707,37,26.7328,24.8195
10542,"Miners","MERGED ALL TXT",140,4,5,5,36502,7010,29389,103,19.2044,24.2026
10541,"Miners","MERGED ALL TXT",140,4,5,5,36502,10729,25752,21,29.3929,27.9763
10540,"Miners","MERGED ALL TXT",140,4,5,5,36502,8651,27796,55,23.7001,24.0461
10539,"Mine-Bot Guard","MERGED ALL TXT",285,3,3,3,36502,24269,12162,71,66.4868,60.5955
10538,"Mine-Bot Guard","MERGED ALL TXT",235,3,3,3,36502,17950,18497,55,49.1754,42.9793
10537,"Land Train","MERGED ALL TXT",450,4,2,1,36502,26324,10177,1,72.1166,75.8135
10536,"Land Train","MERGED ALL TXT",450,4,2,1,36502,26241,10261,0,71.8892,75.5161
10535,"Land Train","MERGED ALL TXT",425,4,2,1,36502,28770,7697,35,78.8176,83.4219
10534,"Land Train","MERGED ALL TXT",465,4,2,1,36502,26453,10048,1,72.47,76.0113
10533,"Land Train","MERGED ALL TXT",470,4,2,1,36502,26263,10239,0,71.9495,75.6256
10532,"Land Train","MERGED ALL TXT",510,4,2,1,36502,26138,10363,1,71.607,75.4183
10531,"Land Train","MERGED ALL TXT",445,4,2,1,36502,26308,10194,0,72.0728,75.7584
10530,"Land Train","MERGED ALL TXT",435,4,2,1,36502,30779,5711,12,84.3214,86.8539
10529,"Land Train","MERGED ALL TXT",510,4,2,1,36502,26220,10279,3,71.8317,75.5445
10528,"Land Train","MERGED ALL TXT",450,4,2,1,36502,26305,10197,0,72.0645,75.6497
10527,"Land Train","MERGED ALL TXT",450,4,2,1,36502,32556,3940,6,89.1896,88.8323
10526,"Land Train","MERGED ALL TXT",450,4,2,1,36502,26202,10299,1,71.7824,75.4871
10525,"Land Train","MERGED ALL TXT",475,4,2,1,36502,26317,10185,0,72.0974,75.556
10524,"Land Train","MERGED ALL TXT",470,4,2,1,36502,33863,2636,3,92.7703,90.7265
10523,"Land Train","MERGED ALL TXT",460,4,2,1,36502,26279,10223,0,71.9933,75.8381
10522,"Land Train","MERGED ALL TXT",460,4,2,1,36502,26264,10237,1,71.9522,75.5407
10521,"Land Train","MERGED ALL TXT",475,4,2,1,36502,26301,10198,3,72.0536,75.7674
10520,"Land Train","MERGED ALL TXT",485,4,2,1,36502,26191,10311,0,71.7522,75.5023
10519,"Land Train","MERGED ALL TXT",465,4,2,1,36502,33538,2956,8,91.8799,90.751
10518,"Land Train","MERGED ALL TXT",460,4,2,1,36502,33311,3188,3,91.258,89.7986
10517,"Land Train","MERGED ALL TXT",470,4,2,1,36502,26309,10192,1,72.0755,75.7619
10516,"Land Train","MERGED ALL TXT",465,4,2,1,36502,26343,10156,3,72.1686,75.6772
10515,"Land Train","MERGED ALL TXT",445,4,2,1,36502,26228,10273,1,71.8536,75.4742
10514,"Land Train","MERGED ALL TXT",455,4,2,1,36502,26322,10180,0,72.1111,75.9051
10513,"Land Train","MERGED ALL TXT",440,4,2,1,36502,26284,10217,1,72.007,75.6106
10512,"Land Train","MERGED ALL TXT",440,4,2,1,36502,26198,10303,1,71.7714,75.5234
10511,"Land Train","MERGED ALL TXT",425,4,2,1,36502,26331,10169,2,72.1358,75.753
10510,"Land Train","MERGED ALL TXT",440,4,2,1,36502,26255,10245,2,71.9276,75.6903
10509,"Land Train","MERGED ALL TXT",470,4,2,1,36502,26350,10152,0,72.1878,75.6557
10508,"Land Train","MERGED ALL TXT",455,4,2,1,36502,33018,3469,15,90.4553,88.6759
10507,"Land Train","MERGED ALL TXT",460,4,2,1,36502,33108,3384,10,90.7019,89.8312
10506,"Land Train","MERGED ALL TXT",450,4,2,1,36502,26278,10224,0,71.9906,75.6828
10505,"Land Train","MERGED ALL TXT",450,4,2,1,36502,26332,10168,2,72.1385,75.7107
10504,"Land Train","MERGED ALL TXT",445,4,2,1,36502,26368,10133,1,72.2371,75.8242
10503,"Land Train","MERGED ALL TXT",470,4,2,1,36502,33710,2789,3,92.3511,90.6208
10502,"Land Train","MERGED ALL TXT",450,4,2,1,36502,32236,4261,5,88.313,89.3853
10501,"Land Train","MERGED ALL TXT",460,4,2,1,36502,26306,10195,1,72.0673,75.6177
10500,"Land Train","MERGED ALL TXT",505,4,2,1,36502,34405,2092,5,94.2551,92.7693
10499,"Land Train","MERGED ALL TXT",475,4,2,1,36502,34153,2346,3,93.5647,91.8676
10498,"Land Train","MERGED ALL TXT",450,4,2,1,36502,26194,10308,0,71.7605,75.6026
10497,"Land Train","MERGED ALL TXT",510,4,2,1,36502,34643,1856,3,94.9071,93.3601
10496,"Land Train","MERGED ALL TXT",495,4,2,1,36502,26409,10093,0,72.3495,75.6908
10495,"Land Train","MERGED ALL TXT",470,4,2,1,36502,26250,10250,2,71.9139,75.6373
10494,"Land Train","MERGED ALL TXT",425,4,2,1,36502,26184,10317,1,71.7331,75.5223
10493,"Land Train","MERGED ALL TXT",455,4,2,1,36502,26256,10246,0,71.9303,75.5528
10492,"Land Train","MERGED ALL TXT",430,4,2,1,36502,26336,10165,1,72.1495,75.7879
10491,"Land Train","MERGED ALL TXT",475,4,2,1,36502,26266,10235,1,71.9577,75.5571
10490,"Land Train","MERGED ALL TXT",430,4,2,1,36502,26286,10215,1,72.0125,75.786
10489,"Land Train","MERGED ALL TXT",475,4,2,1,36502,34188,2312,2,93.6606,92.0642
10488,"Land Train","MERGED ALL TXT",465,4,2,1,36502,33477,3012,13,91.7128,89.9486
10487,"Land Train","MERGED ALL TXT",450,4,2,1,36502,33071,3426,5,90.6005,90.5728
10486,"Land Train","MERGED ALL TXT",485,4,2,1,36502,26357,10144,1,72.207,75.7172
10485,"Land Train","MERGED ALL TXT",455,4,2,1,36502,26275,10223,4,71.9824,75.4797
10484,"Land Train","MERGED ALL TXT",450,4,2,1,36502,26188,10313,1,71.744,75.5039
10483,"Land Train","MERGED ALL TXT",435,4,2,1,36502,26238,10263,1,71.881,75.5418
10482,"Land Train","MERGED ALL TXT",440,4,2,1,36502,26409,10092,1,72.3495,75.8685
10481,"Land Train","MERGED ALL TXT",505,4,2,1,36502,26282,10219,1,72.0015,75.5161
10480,"Land Train","MERGED ALL TXT",440,4,2,1,36502,31515,4965,22,86.3377,86.7503
10479,"Land Train","MERGED ALL TXT",455,4,2,1,36502,33755,2742,5,92.4744,92.0944
10478,"Land Train","MERGED ALL TXT",465,4,2,1,36502,26117,10385,0,71.5495,75.5808
10477,"Land Train","MERGED ALL TXT",470,4,2,1,36502,26389,10113,0,72.2947,75.9235
10476,"Land Train","MERGED ALL TXT",470,4,2,1,36502,33901,2595,6,92.8744,91.0361
10475,"Land Train","MERGED ALL TXT",450,4,2,1,36502,26301,10199,2,72.0536,75.7303
10474,"Land Train","MERGED ALL TXT",455,4,2,1,36502,33686,2813,3,92.2854,91.7842
10473,"Land Train","MERGED ALL TXT",485,4,2,1,36502,33594,2903,5,92.0333,91.0372
10472,"Land Train","MERGED ALL TXT",445,4,2,1,36502,26269,10232,1,71.9659,75.4677
10471,"Land Train","MERGED ALL TXT",445,4,2,1,36502,31341,5148,13,85.861,86.8084
10470,"Land Train","MERGED ALL TXT",495,4,2,1,36502,34146,2353,3,93.5456,92.2167
10469,"Land Train","MERGED ALL TXT",475,4,2,1,36502,26285,10216,1,72.0098,75.7108
10468,"Land Train","MERGED ALL TXT",465,4,2,1,36502,26315,10184,3,72.0919,75.6967
10467,"Land Train","MERGED ALL TXT",505,4,2,1,36502,26223,10279,0,71.8399,75.4518
10466,"Land Train","MERGED ALL TXT",450,4,2,1,36502,32215,4276,11,88.2554,88.4703
10465,"Land Train","MERGED ALL TXT",430,4,2,1,36502,31604,4889,9,86.5816,88.3737
10464,"Land Train","MERGED ALL TXT",510,4,2,1,36502,34687,1814,1,95.0277,93.3749
10463,"Land Train","MERGED ALL TXT",465,4,2,1,36502,33509,2986,7,91.8004,90.9667
10462,"Land Train","MERGED ALL TXT",450,4,2,1,36502,32482,4005,15,88.9869,87.933
10461,"Land Train","MERGED ALL TXT",495,4,2,1,36502,26182,10320,0,71.7276,75.3669
10460,"Land Train","MERGED ALL TXT",455,4,2,1,36502,26362,10139,1,72.2207,75.6038
10459,"Land Train","MERGED ALL TXT",510,4,2,1,36502,26258,10243,1,71.9358,75.7391
10458,"Land Train","MERGED ALL TXT",440,4,2,1,36502,32755,3739,8,89.7348,90.4641
10457,"Land Train","MERGED ALL TXT",455,4,2,1,36502,26244,10258,0,71.8974,75.5939
10456,"Land Train","MERGED ALL TXT",435,4,2,1,36502,26223,10278,1,71.8399,75.6681
10455,"Land Train","MERGED ALL TXT",465,4,2,1,36502,26341,10159,2,72.1632,75.7325
10454,"Land Train","MERGED ALL TXT",465,4,2,1,36502,26353,10149,0,72.196,75.5174
10453,"Land Train","MERGED ALL TXT",450,4,2,1,36502,26309,10190,3,72.0755,75.8306
10452,"Land Train","MERGED ALL TXT",510,4,2,1,36502,26327,10175,0,72.1248,75.7016
10451,"Land Train","MERGED ALL TXT",460,4,2,1,36502,26284,10218,0,72.007,75.6209
10450,"Land Train","MERGED ALL TXT",470,4,2,1,36502,26332,10170,0,72.1385,75.6797
10449,"Land Train","MERGED ALL TXT",455,4,2,1,36502,26188,10313,1,71.744,75.6585
10448,"Land Train","MERGED ALL TXT",445,4,2,1,36502,32125,4359,18,88.0089,86.7432
10447,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,11015,25442,45,30.1764,27.6824
10446,"Jetpack Warriors","MERGED ALL TXT",120,4,4,5,36502,10428,26027,47,28.5683,27.0314
10445,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,11599,24877,26,31.7763,28.753
10444,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,11038,25405,59,30.2394,28.3042
10443,"Jetpack Warriors","MERGED ALL TXT",140,4,4,5,36502,11642,24813,47,31.8941,29.6279
10442,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,11840,24631,31,32.4366,29.1338
10441,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,11464,25004,34,31.4065,29.1574
10440,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,11839,24638,25,32.4338,29.2477
10439,"Jetpack Warriors","MERGED ALL TXT",140,4,4,5,36502,11882,24581,39,32.5516,29.9716
10438,"Jetpack Warriors","MERGED ALL TXT",135,4,4,5,36502,12131,24329,42,33.2338,29.8833
10437,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,11929,24533,40,32.6804,29.1976
10436,"Jetpack Warriors","MERGED ALL TXT",145,4,4,5,36502,11087,25361,54,30.3737,29.2846
10435,"Jetpack Warriors","MERGED ALL TXT",145,4,4,5,36502,11385,25058,59,31.1901,29.2277
10434,"Jetpack Warriors","MERGED ALL TXT",140,4,4,5,36502,11698,24763,41,32.0476,29.43
10433,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,11694,24779,29,32.0366,29.0674
10432,"Jetpack Warriors","MERGED ALL TXT",120,4,4,5,36502,12121,24347,34,33.2064,29.4278
10431,"Jetpack Warriors","MERGED ALL TXT",140,4,4,5,36502,12005,24451,46,32.8886,30.0307
10430,"Jetpack Warriors","MERGED ALL TXT",150,4,4,5,36502,12048,24404,50,33.0064,30.8971
10429,"Jetpack Warriors","MERGED ALL TXT",145,4,4,5,36502,11673,24798,31,31.9791,29.9571
10428,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,9572,26880,50,26.2232,25.9172
10427,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,11948,24521,33,32.7325,29.6122
10426,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,10439,26000,63,28.5984,27.6684
10425,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,11754,24706,42,32.201,29.2453
10424,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,9874,26567,61,27.0506,26.068
10423,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,11781,24686,35,32.2749,29.4633
10422,"Jetpack Warriors","MERGED ALL TXT",145,4,4,5,36502,12220,24237,45,33.4776,30.769
10421,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,10666,25776,60,29.2203,27.789
10420,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,11370,25087,45,31.149,28.8543
10419,"Jetpack Warriors","MERGED ALL TXT",120,4,4,5,36502,10693,25771,38,29.2943,27.2163
10418,"Jetpack Warriors","MERGED ALL TXT",135,4,4,5,36502,10308,26124,70,28.2395,27.3874
10417,"Jetpack Warriors","MERGED ALL TXT",145,4,4,5,36502,11791,24651,60,32.3023,29.5462
10416,"Jetpack Warriors","MERGED ALL TXT",115,4,4,5,36502,10117,26328,57,27.7163,25.9204
10415,"Jetpack Warriors","MERGED ALL TXT",120,4,4,5,36502,10880,25568,54,29.8066,27.683
10414,"Jetpack Warriors","MERGED ALL TXT",140,4,4,5,36502,12699,23770,33,34.7899,31.3001
10413,"Jetpack Warriors","MERGED ALL TXT",135,4,4,5,36502,11057,25390,55,30.2915,28.3226
10412,"Jetpack Warriors","MERGED ALL TXT",145,4,4,5,36502,12245,24222,35,33.5461,30.8291
10411,"Jetpack Warriors","MERGED ALL TXT",140,4,4,5,36502,11832,24631,39,32.4147,29.5282
10410,"Jetpack Warriors","MERGED ALL TXT",135,4,4,5,36502,11712,24743,47,32.0859,29.8026
10409,"Jetpack Warriors","MERGED ALL TXT",110,4,4,5,36502,11204,25263,35,30.6942,27.7822
10408,"Jetpack Warriors","MERGED ALL TXT",140,4,4,5,36502,11750,24714,38,32.19,29.2831
10407,"Jetpack Warriors","MERGED ALL TXT",145,4,4,5,36502,12280,24185,37,33.642,30.7805
10406,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,10731,25713,58,29.3984,27.6355
10405,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,10496,25955,51,28.7546,27.6448
10404,"Jetpack Warriors","MERGED ALL TXT",120,4,4,5,36502,10927,25519,56,29.9353,28.02
10403,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,11935,24536,31,32.6968,29.2176
10402,"Jetpack Warriors","MERGED ALL TXT",120,4,4,5,36502,9752,26691,59,26.7163,25.9926
10401,"Jetpack Warriors","MERGED ALL TXT",140,4,4,5,36502,11908,24552,42,32.6229,29.8567
10400,"Jetpack Warriors","MERGED ALL TXT",115,4,4,5,36502,11677,24796,29,31.99,28.9074
10399,"Jetpack Warriors","MERGED ALL TXT",120,4,4,5,36502,11119,25332,51,30.4613,28.0215
10398,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,10568,25889,45,28.9518,27.5129
10397,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,11597,24865,40,31.7709,29.0238
10396,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,10922,25533,47,29.9216,27.4608
10395,"Jetpack Warriors","MERGED ALL TXT",140,4,4,5,36502,11362,25101,39,31.1271,29.0644
10394,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,11056,25397,49,30.2888,27.6602
10393,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,10151,26300,51,27.8094,26.8432
10392,"Jetpack Warriors","MERGED ALL TXT",120,4,4,5,36502,11134,25317,51,30.5024,27.7357
10391,"Jetpack Warriors","MERGED ALL TXT",135,4,4,5,36502,11173,25279,50,30.6093,28.4322
10390,"Jetpack Warriors","MERGED ALL TXT",145,4,4,5,36502,10614,25834,54,29.0779,28.0868
10389,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,10965,25485,52,30.0394,28.095
10388,"Jetpack Warriors","MERGED ALL TXT",135,4,4,5,36502,10720,25747,35,29.3683,27.5583
10387,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,10318,26113,71,28.2669,27.566
10386,"Jetpack Warriors","MERGED ALL TXT",140,4,4,5,36502,10893,25560,49,29.8422,28.3346
10385,"Jetpack Warriors","MERGED ALL TXT",135,4,4,5,36502,12579,23880,43,34.4611,30.9837
10384,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,11640,24828,34,31.8887,29.43
10383,"Jetpack Warriors","MERGED ALL TXT",120,4,4,5,36502,9878,26575,49,27.0615,25.9077
10382,"Jetpack Warriors","MERGED ALL TXT",115,4,4,5,36502,11050,25419,33,30.2723,27.1832
10381,"Jetpack Warriors","MERGED ALL TXT",135,4,4,5,36502,10771,25687,44,29.508,28.1767
10380,"Jetpack Warriors","MERGED ALL TXT",125,4,4,5,36502,12073,24402,27,33.0749,29.4954
10379,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,10797,25648,57,29.5792,28.1712
10378,"Jetpack Warriors","MERGED ALL TXT",105,4,4,5,36502,11331,25138,33,31.0421,27.6335
10377,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,11223,25224,55,30.7463,28.3627
10376,"Jetpack Warriors","MERGED ALL TXT",130,4,4,5,36502,11657,24819,26,31.9352,29.1504
